point_uid,match_id,player1,player2,set_no,game_no,point_no,elapsed_time,rally_count,p1_score,p2_score,p1_break_pt,p2_break_pt,is_tiebreak_like,pressure_score,pressure_band,point_victor
2023-wimbledon-1401_S3_G2_P119,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,2,119,01:29:52,1,30,15,0,0,0,0.1,low,1
2023-wimbledon-1401_S3_G2_P120,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,2,120,01:30:16,7,40,15,0,0,0,1.7000000000000002,high,1
2023-wimbledon-1401_S3_G3_P121,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,121,01:31:22,4,0,0,0,0,0,0.4,low,1
2023-wimbledon-1401_S3_G3_P122,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,122,01:31:52,2,15,0,0,0,0,0.2,low,1
2023-wimbledon-1401_S3_G3_P123,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,123,01:32:36,2,30,0,0,0,0,0.2,low,1
2023-wimbledon-1401_S3_G3_P124,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,124,01:33:11,3,40,0,1,0,0,3.3,extreme,2
2023-wimbledon-1401_S3_G3_P125,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,125,01:33:41,1,40,15,1,0,0,3.1,extreme,2
2023-wimbledon-1401_S3_G3_P126,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,126,01:34:10,1,40,30,1,0,0,3.1,extreme,2
2023-wimbledon-1401_S3_G3_P127,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,127,01:34:56,2,40,40,0,0,0,1.2,medium,1
2023-wimbledon-1401_S3_G3_P128,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,128,01:36:00,5,AD,40,1,0,0,3.5,extreme,2
2023-wimbledon-1401_S3_G3_P129,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,129,01:36:54,3,40,40,0,0,0,1.3,medium,2
2023-wimbledon-1401_S3_G3_P130,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,130,01:37:28,2,40,AD,0,0,0,1.2,medium,1
2023-wimbledon-1401_S3_G3_P131,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,131,01:38:00,4,40,40,0,0,0,1.4,medium,1
2023-wimbledon-1401_S3_G3_P132,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,132,01:38:37,3,AD,40,1,0,0,3.3,extreme,2
2023-wimbledon-1401_S3_G3_P133,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,133,01:39:11,2,40,40,0,0,0,1.2,medium,1
2023-wimbledon-1401_S3_G3_P134,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,3,134,01:39:43,8,AD,40,1,0,0,3.8,extreme,1
2023-wimbledon-1401_S3_G4_P135,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,4,135,01:41:50,3,0,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S3_G4_P136,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,4,136,01:42:32,1,15,0,0,0,0,0.1,low,1
2023-wimbledon-1401_S3_G4_P137,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,4,137,01:42:55,1,30,0,0,0,0,0.1,low,1
2023-wimbledon-1401_S3_G4_P138,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,4,138,01:43:22,4,40,0,0,0,0,1.4,medium,2
2023-wimbledon-1401_S3_G4_P139,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,4,139,01:43:56,4,40,15,0,0,0,1.4,medium,2
2023-wimbledon-1401_S3_G4_P140,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,4,140,01:44:36,4,40,30,0,0,0,1.4,medium,2
2023-wimbledon-1401_S3_G4_P141,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,4,141,01:45:11,1,40,40,0,0,0,1.1,medium,1
2023-wimbledon-1401_S3_G4_P142,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,4,142,01:45:57,3,AD,40,0,0,0,1.3,medium,1
2023-wimbledon-1401_S3_G5_P143,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,143,01:46:55,4,0,0,0,0,0,0.4,low,1
2023-wimbledon-1401_S3_G5_P144,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,144,01:47:28,1,15,0,0,0,0,0.1,low,2
2023-wimbledon-1401_S3_G5_P145,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,145,01:47:49,7,15,15,0,0,0,0.7000000000000001,medium,2
2023-wimbledon-1401_S3_G5_P146,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,146,01:48:24,2,15,30,0,0,0,0.2,low,1
2023-wimbledon-1401_S3_G5_P147,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,147,01:48:49,3,30,30,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1401_S3_G5_P148,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,148,01:49:17,4,30,40,0,0,0,1.4,medium,1
2023-wimbledon-1401_S3_G5_P149,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,149,01:49:47,4,40,40,0,0,0,1.4,medium,1
2023-wimbledon-1401_S3_G5_P150,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,150,01:50:25,5,AD,40,1,0,0,3.5,extreme,2
2023-wimbledon-1401_S3_G5_P151,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,151,01:51:13,1,40,40,0,0,0,1.1,medium,2
2023-wimbledon-1401_S3_G5_P152,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,5,152,01:51:35,5,40,AD,0,0,0,1.5,medium,2
2023-wimbledon-1401_S3_G6_P153,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,6,153,01:53:34,7,0,0,0,0,0,0.7000000000000001,medium,1
2023-wimbledon-1401_S3_G6_P154,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,6,154,01:54:35,2,15,0,0,0,0,0.2,low,2
2023-wimbledon-1401_S3_G6_P155,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,6,155,01:55:18,3,15,15,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S3_G6_P156,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,6,156,01:55:51,3,30,15,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S3_G6_P157,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,6,157,01:56:29,3,40,15,0,0,0,1.3,medium,1
2023-wimbledon-1401_S3_G7_P158,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,7,158,01:57:24,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1401_S3_G7_P159,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,7,159,01:57:49,5,0,15,0,0,0,0.5,low,2
2023-wimbledon-1401_S3_G7_P160,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,7,160,01:58:19,1,0,30,0,0,0,0.1,low,2
2023-wimbledon-1401_S3_G7_P161,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,7,161,01:58:43,1,0,40,0,0,0,1.1,medium,2
2023-wimbledon-1401_S3_G8_P162,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,8,162,02:00:26,2,0,0,0,0,0,0.2,low,2
2023-wimbledon-1401_S3_G8_P163,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,8,163,02:01:05,7,0,15,0,0,0,0.7000000000000001,medium,1
2023-wimbledon-1401_S3_G8_P164,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,8,164,02:01:43,2,15,15,0,0,0,0.2,low,2
2023-wimbledon-1401_S3_G8_P165,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,8,165,02:02:18,3,15,30,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S3_G8_P166,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,8,166,02:02:58,7,30,30,0,0,0,0.7000000000000001,medium,1
2023-wimbledon-1401_S3_G8_P167,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,8,167,02:03:53,1,40,30,0,0,0,1.1,medium,1
2023-wimbledon-1401_S3_G9_P168,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,9,168,02:04:34,2,0,0,0,0,0,0.2,low,1
2023-wimbledon-1401_S3_G9_P169,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,9,169,02:04:56,1,15,0,0,0,0,0.1,low,2
2023-wimbledon-1401_S3_G9_P170,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,9,170,02:05:17,4,15,15,0,0,0,0.4,low,1
2023-wimbledon-1401_S3_G9_P171,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,9,171,02:06:04,6,30,15,0,0,0,0.6000000000000001,medium,1
2023-wimbledon-1401_S3_G9_P172,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,9,172,02:07:01,1,40,15,1,0,0,3.1,extreme,2
2023-wimbledon-1401_S3_G9_P173,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,9,173,02:07:26,3,40,30,1,0,0,3.3,extreme,2
2023-wimbledon-1401_S3_G9_P174,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,9,174,02:08:15,8,40,40,0,0,0,1.8,high,1
2023-wimbledon-1401_S3_G9_P175,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,3,9,175,02:09:11,4,AD,40,1,0,0,3.4,extreme,1
2023-wimbledon-1401_S4_G1_P176,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,1,176,02:14:21,0,0,0,0,0,0,0.0,low,2
2023-wimbledon-1401_S4_G1_P177,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,1,177,02:15:01,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1401_S4_G1_P178,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,1,178,02:15:45,3,0,30,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S4_G1_P179,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,1,179,02:16:17,1,15,30,0,0,0,0.1,low,1
2023-wimbledon-1401_S4_G1_P180,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,1,180,02:17:18,1,30,30,0,0,0,0.1,low,1
2023-wimbledon-1401_S4_G1_P181,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,1,181,02:17:44,1,40,30,0,0,0,1.1,medium,1
2023-wimbledon-1401_S4_G2_P182,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,2,182,02:18:52,3,0,0,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1401_S4_G2_P183,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,2,183,02:19:19,2,0,15,0,0,0,0.2,low,1
2023-wimbledon-1401_S4_G2_P184,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,2,184,02:19:57,3,15,15,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1401_S4_G2_P185,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,2,185,02:20:27,2,15,30,0,0,0,0.2,low,1
2023-wimbledon-1401_S4_G2_P186,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,2,186,02:20:56,1,30,30,0,0,0,0.1,low,2
2023-wimbledon-1401_S4_G2_P187,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,2,187,02:21:21,1,30,40,0,0,0,1.1,medium,2
2023-wimbledon-1401_S4_G3_P188,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,3,188,02:22:27,7,0,0,0,0,0,0.7000000000000001,medium,1
2023-wimbledon-1401_S4_G3_P189,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,3,189,02:23:19,0,15,0,0,0,0,0.0,low,2
2023-wimbledon-1401_S4_G3_P190,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,3,190,02:24:23,3,15,15,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S4_G3_P191,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,3,191,02:24:55,2,30,15,0,0,0,0.2,low,2
2023-wimbledon-1401_S4_G3_P192,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,3,192,02:25:39,5,30,30,0,0,0,0.5,low,1
2023-wimbledon-1401_S4_G3_P193,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,3,193,02:26:15,3,40,30,0,0,0,1.3,medium,1
2023-wimbledon-1401_S4_G4_P194,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,4,194,02:28:42,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1401_S4_G4_P195,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,4,195,02:29:07,5,0,15,0,0,0,0.5,low,2
2023-wimbledon-1401_S4_G4_P196,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,4,196,02:29:44,5,0,30,0,0,0,0.5,low,2
2023-wimbledon-1401_S4_G4_P197,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,4,197,02:30:16,1,0,40,0,0,0,1.1,medium,2
2023-wimbledon-1401_S4_G5_P198,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,5,198,02:44:56,3,0,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S4_G5_P199,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,5,199,02:45:38,3,15,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S4_G5_P200,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,5,200,02:46:06,7,30,0,0,0,0,0.7000000000000001,medium,1
2023-wimbledon-1401_S4_G5_P201,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,5,201,02:46:38,1,40,0,0,0,0,1.1,medium,1
2023-wimbledon-1401_S4_G6_P202,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,6,202,02:48:17,7,0,0,0,0,0,0.7000000000000001,medium,2
2023-wimbledon-1401_S4_G6_P203,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,6,203,02:49:01,6,0,15,0,0,0,0.6000000000000001,medium,1
2023-wimbledon-1401_S4_G6_P204,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,6,204,02:49:40,1,15,15,0,0,0,0.1,low,2
2023-wimbledon-1401_S4_G6_P205,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,6,205,02:50:20,1,15,30,0,0,0,0.1,low,2
2023-wimbledon-1401_S4_G6_P206,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,6,206,02:50:43,1,15,40,0,0,0,1.1,medium,2
2023-wimbledon-1401_S4_G7_P207,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,7,207,02:51:40,3,0,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S4_G7_P208,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,7,208,02:52:06,5,15,0,0,0,0,0.5,low,1
2023-wimbledon-1401_S4_G7_P209,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,7,209,02:53:03,1,30,0,0,0,0,0.1,low,1
2023-wimbledon-1401_S4_G7_P210,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,7,210,02:53:27,1,40,0,0,0,0,1.1,medium,1
2023-wimbledon-1401_S4_G8_P211,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,8,211,02:55:15,2,0,0,0,0,0,0.2,low,1
2023-wimbledon-1401_S4_G8_P212,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,8,212,02:55:45,2,15,0,0,0,0,0.2,low,1
2023-wimbledon-1401_S4_G8_P213,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,8,213,02:56:27,1,30,0,0,0,0,0.1,low,2
2023-wimbledon-1401_S4_G8_P214,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,8,214,02:56:53,6,30,15,0,0,0,0.6000000000000001,medium,1
2023-wimbledon-1401_S4_G8_P215,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,8,215,02:57:29,4,40,15,1,0,0,3.4,extreme,1
2023-wimbledon-1401_S4_G9_P216,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,216,02:58:13,1,0,0,0,0,0,0.1,low,1
2023-wimbledon-1401_S4_G9_P217,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,217,02:58:54,1,15,0,0,0,0,0.1,low,1
2023-wimbledon-1401_S4_G9_P218,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,218,02:59:22,2,30,0,0,0,0,0.2,low,2
2023-wimbledon-1401_S4_G9_P219,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,219,03:00:06,3,30,15,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1401_S4_G9_P220,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,220,03:01:05,2,40,15,0,0,0,1.2,medium,2
2023-wimbledon-1401_S4_G9_P221,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,221,03:01:41,10,40,30,0,0,0,2.0,high,2
2023-wimbledon-1401_S4_G9_P222,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,222,03:02:53,1,40,40,0,0,0,1.1,medium,1
2023-wimbledon-1401_S4_G9_P223,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,223,03:03:25,0,AD,40,0,0,0,1.0,medium,2
2023-wimbledon-1401_S4_G9_P224,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,224,03:04:12,3,40,40,0,0,0,1.3,medium,1
2023-wimbledon-1401_S4_G9_P225,2023-wimbledon-1401,Carlos Alcaraz,Matteo Berrettini,4,9,225,03:04:50,3,AD,40,0,0,0,1.3,medium,1
2023-wimbledon-1402_S1_G1_P1,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,1,00:00:00,5,0,0,0,0,0,0.5,low,1
2023-wimbledon-1402_S1_G1_P2,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,2,00:00:29,5,15,0,0,0,0,0.5,low,1
2023-wimbledon-1402_S1_G1_P3,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,3,00:01:11,5,30,0,0,0,0,0.5,low,1
2023-wimbledon-1402_S1_G1_P4,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,4,00:02:08,4,40,0,0,0,0,1.4,medium,2
2023-wimbledon-1402_S1_G1_P5,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,5,00:02:48,2,40,15,0,0,0,1.2,medium,2
2023-wimbledon-1402_S1_G1_P6,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,6,00:03:32,14,40,30,0,0,0,2.4000000000000004,high,2
2023-wimbledon-1402_S1_G1_P7,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,7,00:04:26,8,40,40,0,0,0,1.8,high,2
2023-wimbledon-1402_S1_G1_P8,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,8,00:05:21,1,40,AD,0,1,0,3.1,extreme,1
2023-wimbledon-1402_S1_G1_P9,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,9,00:05:49,1,40,40,0,0,0,1.1,medium,1
2023-wimbledon-1402_S1_G1_P10,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,1,10,00:06:17,13,AD,40,0,0,0,2.3,high,1
2023-wimbledon-1402_S1_G2_P11,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,2,11,00:07:54,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1402_S1_G2_P12,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,2,12,00:08:14,2,0,15,0,0,0,0.2,low,1
2023-wimbledon-1402_S1_G2_P13,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,2,13,00:08:52,2,15,15,0,0,0,0.2,low,1
2023-wimbledon-1402_S1_G2_P14,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,2,14,00:09:30,5,30,15,0,0,0,0.5,low,2
2023-wimbledon-1402_S1_G2_P15,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,2,15,00:10:15,1,30,30,0,0,0,0.1,low,2
2023-wimbledon-1402_S1_G2_P16,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,2,16,00:10:38,7,30,40,0,0,0,1.7000000000000002,high,2
2023-wimbledon-1402_S1_G3_P17,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,3,17,00:11:35,3,0,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1402_S1_G3_P18,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,3,18,00:12:12,1,15,0,0,0,0,0.1,low,1
2023-wimbledon-1402_S1_G3_P19,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,3,19,00:12:33,3,30,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1402_S1_G3_P20,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,3,20,00:12:59,3,40,0,0,0,0,1.3,medium,1
2023-wimbledon-1402_S1_G4_P21,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,4,21,00:14:57,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1402_S1_G4_P22,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,4,22,00:15:16,3,0,15,0,0,0,0.30000000000000004,low,2
2023-wimbledon-1402_S1_G4_P23,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,4,23,00:15:41,5,0,30,0,0,0,0.5,low,2
2023-wimbledon-1402_S1_G4_P24,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,4,24,00:16:10,2,0,40,0,0,0,1.2,medium,1
2023-wimbledon-1402_S1_G4_P25,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,4,25,00:16:55,1,15,40,0,0,0,1.1,medium,2
2023-wimbledon-1402_S1_G5_P26,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,5,26,00:17:43,3,0,0,0,0,0,0.30000000000000004,low,1
2023-wimbledon-1402_S1_G5_P27,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,5,27,00:18:10,4,15,0,0,0,0,0.4,low,2
2023-wimbledon-1402_S1_G5_P28,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,5,28,00:18:55,1,15,15,0,0,0,0.1,low,1
2023-wimbledon-1402_S1_G5_P29,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,5,29,00:19:20,1,30,15,0,0,0,0.1,low,1
2023-wimbledon-1402_S1_G5_P30,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,5,30,00:19:55,2,40,15,0,0,0,1.2,medium,2
2023-wimbledon-1402_S1_G5_P31,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,5,31,00:21:04,1,40,30,0,0,0,1.1,medium,1
2023-wimbledon-1402_S1_G6_P32,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,6,32,00:22:41,1,0,0,0,0,0,0.1,low,2
2023-wimbledon-1402_S1_G6_P33,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,6,33,00:22:57,7,0,15,0,0,0,0.7000000000000001,medium,2
2023-wimbledon-1402_S1_G6_P34,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,6,34,00:23:39,1,0,30,0,0,0,0.1,low,2
2023-wimbledon-1402_S1_G6_P35,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,6,35,00:24:07,2,0,40,0,0,0,1.2,medium,1
2023-wimbledon-1402_S1_G6_P36,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,6,36,00:24:43,3,15,40,0,0,0,1.3,medium,2
2023-wimbledon-1402_S1_G7_P37,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,37,00:25:25,4,0,0,0,0,0,0.4,low,2
2023-wimbledon-1402_S1_G7_P38,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,38,00:26:22,0,0,15,0,0,0,0.0,low,2
2023-wimbledon-1402_S1_G7_P39,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,39,00:27:00,1,0,30,0,0,0,0.1,low,1
2023-wimbledon-1402_S1_G7_P40,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,40,00:27:25,1,15,30,0,0,0,0.1,low,1
2023-wimbledon-1402_S1_G7_P41,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,41,00:28:01,1,30,30,0,0,0,0.1,low,1
2023-wimbledon-1402_S1_G7_P42,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,42,00:28:24,0,40,30,0,0,0,1.0,medium,2
2023-wimbledon-1402_S1_G7_P43,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,43,00:29:17,6,40,40,0,0,0,1.6,high,2
2023-wimbledon-1402_S1_G7_P44,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,44,00:30:16,17,40,AD,0,1,0,4.7,extreme,1
2023-wimbledon-1402_S1_G7_P45,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,45,00:31:33,0,40,40,0,0,0,1.0,medium,2
2023-wimbledon-1402_S1_G7_P46,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,46,00:32:16,7,40,AD,0,1,0,3.7,extreme,1
2023-wimbledon-1402_S1_G7_P47,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,47,00:33:01,3,40,40,0,0,0,1.3,medium,1
2023-wimbledon-1402_S1_G7_P48,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,48,00:33:46,4,AD,40,0,0,0,1.4,medium,2
2023-wimbledon-1402_S1_G7_P49,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,49,00:34:32,1,40,40,0,0,0,1.1,medium,1
2023-wimbledon-1402_S1_G7_P50,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,50,00:35:09,14,AD,40,0,0,0,2.4000000000000004,high,2
2023-wimbledon-1402_S1_G7_P51,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,51,00:36:17,4,40,40,0,0,0,1.4,medium,2
2023-wimbledon-1402_S1_G7_P52,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,52,00:37:16,7,40,AD,0,1,0,3.7,extreme,1
2023-wimbledon-1402_S1_G7_P53,2023-wimbledon-1402,Grigor Dimitrov,Holger Rune,1,7,53,00:38:02,1,40,40,0,0,0,1.1,medium,1
